dataset,nb_class,model,iteration,thread_time,process_time,raw_time,liczba_regul,srednia_dlugosc_reguly,suma_warunkow,train_acc,test_acc,train_bacc,test_bacc
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-3,9,0.272,0.272,0.272,12.0,2.583,31.0,0.763,0.768,0.691,0.61
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,0,0.153,0.153,0.153,16.0,2.375,38.0,0.825,0.837,0.71,0.514
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,1,0.149,0.149,0.149,17.0,2.706,46.0,0.826,0.813,0.743,0.65
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,2,0.221,0.221,0.221,17.0,2.706,46.0,0.825,0.837,0.71,0.641
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,3,0.184,0.184,0.184,16.0,2.188,35.0,0.828,0.823,0.75,0.544
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,4,0.335,0.335,0.335,16.0,2.312,37.0,0.826,0.808,0.743,0.647
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,5,0.396,0.396,0.396,17.0,2.588,44.0,0.827,0.835,0.75,0.675
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,6,0.334,0.334,0.334,17.0,2.588,44.0,0.821,0.817,0.74,0.66
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,7,0.202,0.202,0.202,17.0,2.765,47.0,0.828,0.823,0.727,0.63
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,8,0.165,0.165,0.165,17.0,2.588,44.0,0.832,0.831,0.752,0.685
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-5,9,0.151,0.151,0.151,17.0,2.588,44.0,0.838,0.84,0.713,0.644
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,0,1.199,1.199,1.199,300.0,5.23,1569.0,0.936,0.924,0.597,0.574
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,1,1.223,1.223,1.223,292.0,5.185,1514.0,0.95,0.947,0.622,0.778
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,2,1.154,1.154,1.154,298.0,5.201,1550.0,0.952,0.948,0.621,0.757
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,3,1.229,1.229,1.229,290.0,5.097,1478.0,0.948,0.939,0.597,0.578
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,4,1.281,1.281,1.281,310.0,5.229,1621.0,0.947,0.938,0.599,0.735
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,5,1.341,1.341,1.341,300.0,5.243,1573.0,0.947,0.947,0.627,0.743
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,6,1.442,1.442,1.442,292.0,5.192,1516.0,0.956,0.941,0.634,0.745
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,7,1.326,1.326,1.326,302.0,5.199,1570.0,0.94,0.934,0.607,0.753
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,8,1.501,1.501,1.501,305.0,5.213,1590.0,0.946,0.942,0.6,0.731
nursery,5,RuleKit_mincov-5_measure-C2_maxNbRules-50perOrgRules,9,1.442,1.442,1.442,296.0,5.203,1540.0,0.938,0.938,0.597,0.727
nursery,5,RuleKit_mincov-5_measure-Correlation,0,0.298,0.298,0.298,21.0,2.19,46.0,0.782,0.785,0.64,0.629
nursery,5,RuleKit_mincov-5_measure-Correlation,1,0.234,0.234,0.234,22.0,2.136,47.0,0.761,0.747,0.641,0.77
nursery,5,RuleKit_mincov-5_measure-Correlation,2,0.283,0.283,0.283,21.0,2.143,45.0,0.784,0.775,0.64,0.792
nursery,5,RuleKit_mincov-5_measure-Correlation,3,0.284,0.284,0.284,22.0,2.136,47.0,0.783,0.779,0.638,0.653
nursery,5,RuleKit_mincov-5_measure-Correlation,4,0.266,0.266,0.266,24.0,2.292,55.0,0.771,0.761,0.64,0.773
nursery,5,RuleKit_mincov-5_measure-Correlation,5,0.205,0.205,0.205,21.0,2.143,45.0,0.781,0.789,0.639,0.789
nursery,5,RuleKit_mincov-5_measure-Correlation,6,0.319,0.319,0.319,21.0,2.143,45.0,0.761,0.779,0.626,0.801
nursery,5,RuleKit_mincov-5_measure-Correlation,7,0.274,0.274,0.274,21.0,2.143,45.0,0.783,0.779,0.638,0.816
nursery,5,RuleKit_mincov-5_measure-Correlation,8,0.272,0.272,0.272,21.0,2.143,45.0,0.78,0.796,0.637,0.815
nursery,5,RuleKit_mincov-5_measure-Correlation,9,0.308,0.308,0.308,21.0,2.143,45.0,0.782,0.773,0.638,0.797
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,0,0.3,0.3,0.3,21.0,2.19,46.0,0.782,0.785,0.64,0.629
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,1,0.286,0.286,0.286,22.0,2.136,47.0,0.761,0.747,0.641,0.77
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,2,0.265,0.265,0.265,21.0,2.143,45.0,0.784,0.775,0.64,0.792
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,3,0.167,0.167,0.167,22.0,2.136,47.0,0.783,0.779,0.638,0.653
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,4,0.419,0.419,0.419,23.0,2.261,52.0,0.772,0.761,0.641,0.773
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,5,0.336,0.336,0.336,21.0,2.143,45.0,0.781,0.789,0.639,0.789
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,6,0.416,0.416,0.416,21.0,2.143,45.0,0.761,0.779,0.626,0.801
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,7,0.552,0.552,0.552,21.0,2.143,45.0,0.783,0.779,0.638,0.816
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,8,0.527,0.527,0.527,21.0,2.143,45.0,0.78,0.796,0.637,0.815
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10,9,0.349,0.349,0.349,21.0,2.143,45.0,0.782,0.773,0.638,0.797
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,0,0.286,0.286,0.286,21.0,2.19,46.0,0.782,0.785,0.64,0.629
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,1,0.229,0.229,0.229,22.0,2.136,47.0,0.761,0.747,0.641,0.77
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,2,0.322,0.322,0.322,21.0,2.143,45.0,0.784,0.775,0.64,0.792
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,3,0.269,0.269,0.269,22.0,2.136,47.0,0.783,0.779,0.638,0.653
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,4,0.396,0.396,0.396,24.0,2.292,55.0,0.771,0.761,0.64,0.773
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,5,0.351,0.351,0.351,21.0,2.143,45.0,0.781,0.789,0.639,0.789
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,6,0.493,0.493,0.493,21.0,2.143,45.0,0.761,0.779,0.626,0.801
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,7,0.397,0.397,0.397,20.0,2.15,43.0,0.833,0.825,0.628,0.788
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,8,0.542,0.542,0.542,20.0,2.15,43.0,0.83,0.836,0.629,0.769
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-100,9,0.518,0.518,0.518,21.0,2.143,45.0,0.782,0.773,0.638,0.797
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,0,0.111,0.111,0.111,8.0,2.0,16.0,0.657,0.674,0.719,0.537
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,1,0.105,0.105,0.105,8.0,1.875,15.0,0.659,0.659,0.722,0.642
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,2,0.121,0.121,0.121,8.0,1.875,15.0,0.659,0.658,0.72,0.666
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,3,0.115,0.115,0.115,8.0,1.875,15.0,0.659,0.658,0.72,0.522
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,4,0.133,0.133,0.133,8.0,1.875,15.0,0.66,0.65,0.719,0.671
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,5,0.128,0.128,0.128,8.0,1.875,15.0,0.659,0.659,0.725,0.61
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,6,0.123,0.123,0.123,8.0,1.875,15.0,0.66,0.647,0.723,0.628
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,7,0.142,0.142,0.142,8.0,1.875,15.0,0.659,0.657,0.721,0.657
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,8,0.364,0.364,0.364,8.0,1.875,15.0,0.66,0.65,0.724,0.624
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-10perOrgRules,9,0.298,0.298,0.298,8.0,1.875,15.0,0.657,0.676,0.718,0.686
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,0,0.187,0.187,0.187,16.0,2.062,33.0,0.762,0.759,0.615,0.6
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,1,0.185,0.185,0.185,20.0,2.1,42.0,0.733,0.724,0.623,0.75
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,2,0.165,0.165,0.165,16.0,2.0,32.0,0.763,0.75,0.613,0.771
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,3,0.199,0.199,0.199,19.0,2.053,39.0,0.742,0.741,0.611,0.623
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,4,0.241,0.241,0.241,19.0,2.105,40.0,0.755,0.741,0.622,0.756
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,5,0.242,0.242,0.242,16.0,2.0,32.0,0.76,0.773,0.613,0.775
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,6,0.2,0.2,0.2,16.0,2.0,32.0,0.739,0.737,0.601,0.739
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,7,0.193,0.193,0.193,16.0,2.0,32.0,0.762,0.759,0.612,0.785
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,8,0.182,0.182,0.182,16.0,2.0,32.0,0.76,0.777,0.612,0.777
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-25perOrgRules,9,0.201,0.201,0.201,16.0,2.0,32.0,0.761,0.765,0.612,0.783
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,0,0.243,0.243,0.243,11.0,2.091,23.0,0.666,0.681,0.755,0.551
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,1,0.174,0.174,0.174,11.0,1.909,21.0,0.669,0.656,0.757,0.66
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,2,0.155,0.155,0.155,10.0,2.0,20.0,0.736,0.727,0.72,0.639
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,3,0.179,0.179,0.179,11.0,2.0,22.0,0.667,0.67,0.754,0.556
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,4,0.271,0.271,0.271,11.0,2.0,22.0,0.67,0.646,0.756,0.674
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,5,0.271,0.271,0.271,11.0,1.909,21.0,0.667,0.669,0.755,0.693
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,6,0.247,0.247,0.247,11.0,1.909,21.0,0.667,0.67,0.755,0.686
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,7,0.157,0.157,0.157,11.0,2.0,22.0,0.667,0.676,0.752,0.72
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,8,0.106,0.106,0.106,11.0,2.0,22.0,0.667,0.677,0.754,0.7
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-3,9,0.215,0.215,0.215,11.0,2.0,22.0,0.667,0.671,0.753,0.709
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,0,0.243,0.243,0.243,16.0,2.062,33.0,0.762,0.759,0.615,0.6
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,1,0.233,0.233,0.233,17.0,2.0,34.0,0.735,0.73,0.619,0.733
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,2,0.234,0.234,0.234,16.0,2.0,32.0,0.763,0.75,0.613,0.771
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,3,0.16,0.16,0.16,16.0,2.0,32.0,0.762,0.758,0.613,0.611
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,4,0.24,0.24,0.24,16.0,2.0,32.0,0.763,0.749,0.614,0.755
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,5,0.426,0.426,0.426,16.0,2.0,32.0,0.76,0.773,0.613,0.775
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,6,0.121,0.121,0.121,16.0,2.0,32.0,0.739,0.737,0.601,0.739
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,7,0.145,0.145,0.145,16.0,2.0,32.0,0.762,0.759,0.612,0.785
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,8,0.322,0.322,0.322,16.0,2.0,32.0,0.76,0.777,0.612,0.777
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-5,9,0.295,0.295,0.295,16.0,2.0,32.0,0.761,0.765,0.612,0.783
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-50perOrgRules,0,0.277,0.277,0.277,21.0,2.19,46.0,0.782,0.785,0.64,0.629
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-50perOrgRules,1,0.268,0.268,0.268,22.0,2.136,47.0,0.761,0.747,0.641,0.77
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-50perOrgRules,2,0.183,0.183,0.183,21.0,2.143,45.0,0.784,0.775,0.64,0.792
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-50perOrgRules,3,0.258,0.258,0.258,22.0,2.136,47.0,0.783,0.779,0.638,0.653
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-50perOrgRules,4,0.256,0.256,0.256,23.0,2.261,52.0,0.772,0.761,0.641,0.773
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-50perOrgRules,5,0.216,0.216,0.216,21.0,2.143,45.0,0.781,0.789,0.639,0.789
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-50perOrgRules,6,0.292,0.292,0.292,21.0,2.143,45.0,0.761,0.779,0.626,0.801
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-50perOrgRules,7,0.31,0.31,0.31,21.0,2.143,45.0,0.783,0.779,0.638,0.816
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-50perOrgRules,8,0.343,0.343,0.343,21.0,2.143,45.0,0.78,0.796,0.637,0.815
nursery,5,RuleKit_mincov-5_measure-Correlation_maxNbRules-50perOrgRules,9,0.448,0.448,0.448,21.0,2.143,45.0,0.782,0.773,0.638,0.797
pendigits,10,AQ15,0,15.425,15.425,15.425,592.0,5.5,3256.0,1.0,0.968,1.0,0.968
pendigits,10,AQ15,1,,,,,,,,,,
pendigits,10,AQ15,2,17.303,17.303,17.303,639.0,5.526,3531.0,1.0,0.969,1.0,0.97
pendigits,10,AQ15,3,,,,,,,,,,
pendigits,10,AQ15,4,13.891,13.891,13.891,561.0,5.526,3100.0,1.0,0.959,1.0,0.959
pendigits,10,AQ15,5,15.539,15.539,15.539,604.0,5.604,3385.0,1.0,0.967,1.0,0.967
pendigits,10,AQ15,6,15.178,15.178,15.178,612.0,5.531,3385.0,1.0,0.959,1.0,0.959
pendigits,10,AQ15,7,16.163,16.163,16.163,628.0,5.481,3442.0,1.0,0.958,1.0,0.959
pendigits,10,AQ15,8,15.533,15.533,15.533,619.0,5.52,3417.0,1.0,0.965,1.0,0.965
pendigits,10,AQ15,9,16.051,16.051,16.051,639.0,5.551,3547.0,1.0,0.97,1.0,0.97
pendigits,10,CN2_default,0,61.485,61.577,61.485,466.0,2.339,1090.0,1.0,0.092,1.0,0.092
pendigits,10,CN2_default,1,56.289,56.347,56.302,420.0,2.352,988.0,1.0,0.105,1.0,0.105
pendigits,10,CN2_default,2,66.61,66.673,66.626,503.0,2.254,1134.0,1.0,0.106,1.0,0.106
pendigits,10,CN2_default,3,65.43,65.487,65.454,489.0,2.362,1155.0,1.0,0.098,1.0,0.098
pendigits,10,CN2_default,4,66.78,66.845,66.798,493.0,2.241,1105.0,1.0,0.088,1.0,0.088
pendigits,10,CN2_default,5,64.593,64.655,64.601,501.0,2.204,1104.0,1.0,0.083,1.0,0.083
pendigits,10,CN2_default,6,69.548,69.614,69.56,563.0,2.188,1232.0,1.0,0.103,1.0,0.103
pendigits,10,CN2_default,7,72.98,73.051,72.992,529.0,2.227,1178.0,1.0,0.103,1.0,0.103
pendigits,10,CN2_default,8,64.171,64.237,64.185,485.0,2.287,1109.0,1.0,0.11,1.0,0.11
pendigits,10,CN2_default,9,69.969,70.034,69.975,508.0,2.236,1136.0,1.0,0.092,1.0,0.091
pendigits,10,CN2_v2,0,233.27,233.511,233.283,993.0,2.135,2120.0,0.982,0.095,0.982,0.096
pendigits,10,CN2_v2,1,222.291,222.493,222.295,950.0,2.135,2028.0,0.984,0.096,0.984,0.096
pendigits,10,CN2_v2,2,225.88,226.088,225.88,929.0,2.145,1993.0,0.984,0.107,0.984,0.107
pendigits,10,CN2_v2,3,233.948,234.173,233.949,964.0,2.084,2009.0,0.984,0.099,0.984,0.099
pendigits,10,CN2_v2,4,252.379,252.596,252.395,1028.0,2.095,2154.0,0.984,0.096,0.984,0.097
pendigits,10,CN2_v2,5,250.641,250.861,250.65,1015.0,2.127,2159.0,0.985,0.088,0.985,0.088
pendigits,10,CN2_v2,6,247.404,247.634,247.42,1011.0,2.129,2152.0,0.982,0.102,0.982,0.102
pendigits,10,CN2_v2,7,254.894,255.117,254.911,1036.0,2.142,2219.0,0.986,0.099,0.986,0.099
pendigits,10,CN2_v2,8,236.305,236.529,236.332,962.0,2.139,2058.0,0.987,0.108,0.987,0.109
pendigits,10,CN2_v2,9,254.96,255.229,254.96,1031.0,2.135,2201.0,0.986,0.088,0.986,0.088
pendigits,10,IDS,0,8.327,8.333,8.328,10.0,2.0,20.0,0.104,0.104,0.1,0.1
pendigits,10,IDS,1,9.21,9.216,9.21,17.0,2.0,34.0,0.104,0.104,0.1,0.1
pendigits,10,IDS,2,9.305,9.31,9.305,18.0,2.0,36.0,0.104,0.104,0.1,0.1
pendigits,10,IDS,3,10.465,10.472,10.465,25.0,2.0,50.0,0.104,0.104,0.1,0.1
pendigits,10,IDS,4,9.593,9.6,9.594,19.0,2.0,38.0,0.104,0.104,0.1,0.1
pendigits,10,IDS,5,9.211,9.213,9.211,17.0,2.0,34.0,0.104,0.104,0.1,0.1
pendigits,10,IDS,6,9.434,9.436,9.435,18.0,2.0,36.0,0.104,0.104,0.1,0.1
pendigits,10,IDS,7,9.727,9.729,9.727,20.0,2.0,40.0,0.104,0.104,0.1,0.1
pendigits,10,IDS,8,8.709,8.711,8.71,13.0,2.0,26.0,0.104,0.103,0.1,0.1
pendigits,10,IDS,9,10.678,10.68,10.68,19.0,2.0,38.0,0.104,0.104,0.1,0.1
pendigits,10,JRip,0,3.644,10.613,3.765,73.0,3.548,259.0,0.989,0.96,0.989,0.96
pendigits,10,JRip,1,3.064,13.281,3.278,75.0,3.747,281.0,0.988,0.956,0.988,0.956
pendigits,10,JRip,2,2.806,14.311,3.022,74.0,3.689,273.0,0.99,0.968,0.991,0.968
pendigits,10,JRip,3,3.353,20.86,3.714,83.0,3.735,310.0,0.989,0.974,0.989,0.974
pendigits,10,JRip,4,2.823,13.738,3.049,75.0,3.827,287.0,0.989,0.959,0.989,0.959
pendigits,10,JRip,5,3.13,14.221,3.36,80.0,3.588,287.0,0.99,0.966,0.99,0.967
pendigits,10,JRip,6,2.689,13.041,2.903,72.0,3.611,260.0,0.988,0.956,0.988,0.956
pendigits,10,JRip,7,3.647,13.951,3.86,78.0,3.718,290.0,0.988,0.972,0.988,0.972
pendigits,10,JRip,8,2.867,14.077,3.099,76.0,3.421,260.0,0.991,0.966,0.991,0.966
pendigits,10,JRip,9,3.272,15.822,3.533,83.0,3.53,293.0,0.99,0.962,0.99,0.962
pendigits,10,LORD,0,0.949,0.949,0.949,1258.0,3.406,4285.0,,0.921,,
pendigits,10,LORD,1,0.566,0.566,0.566,1271.0,3.398,4319.0,,0.935,,
pendigits,10,LORD,2,0.385,0.385,0.385,1246.0,3.389,4223.0,,0.933,,
pendigits,10,LORD,3,0.257,0.257,0.257,1293.0,3.408,4407.0,,0.926,,
pendigits,10,LORD,4,0.219,0.219,0.219,1290.0,3.37,4347.0,,0.909,,
pendigits,10,LORD,5,0.215,0.215,0.215,1301.0,3.404,4429.0,,0.935,,
pendigits,10,LORD,6,0.215,0.215,0.215,1206.0,3.438,4146.0,,0.925,,
pendigits,10,LORD,7,0.179,0.179,0.179,1266.0,3.386,4287.0,,0.922,,
pendigits,10,LORD,8,0.196,0.196,0.196,1226.0,3.427,4202.0,,0.924,,
pendigits,10,LORD,9,0.218,0.218,0.218,1272.0,3.403,4328.0,,0.921,,
pendigits,10,MLRules,0,4.459,4.773,4.46,100.0,8.25,825.0,0.977,0.959,0.977,0.959
pendigits,10,MLRules,1,4.243,4.294,4.244,100.0,7.82,782.0,0.979,0.963,0.979,0.963
pendigits,10,MLRules,2,4.557,4.562,4.557,100.0,8.53,853.0,0.978,0.96,0.978,0.96
pendigits,10,MLRules,3,4.203,4.317,4.203,100.0,8.13,813.0,0.98,0.965,0.98,0.965
pendigits,10,MLRules,4,4.375,4.386,4.376,100.0,8.21,821.0,0.981,0.959,0.981,0.959
pendigits,10,MLRules,5,4.382,4.406,4.382,100.0,8.3,830.0,0.979,0.973,0.979,0.973
pendigits,10,MLRules,6,4.455,4.48,4.455,100.0,8.24,824.0,0.977,0.956,0.977,0.956
pendigits,10,MLRules,7,4.427,4.434,4.427,100.0,8.49,849.0,0.979,0.964,0.979,0.964
pendigits,10,MLRules,8,4.431,4.434,4.431,100.0,8.09,809.0,0.978,0.958,0.978,0.959
pendigits,10,MLRules,9,4.607,4.609,4.607,100.0,8.25,825.0,0.976,0.96,0.976,0.96
pendigits,10,OneR,0,0.06,0.173,0.06,21.0,1.0,21.0,0.402,0.409,0.397,0.403
pendigits,10,OneR,1,0.027,0.048,0.027,24.0,1.0,24.0,0.403,0.398,0.399,0.393
pendigits,10,OneR,2,0.025,0.026,0.024,26.0,1.0,26.0,0.403,0.396,0.399,0.392
pendigits,10,OneR,3,0.024,0.036,0.024,18.0,1.0,18.0,0.403,0.397,0.398,0.392
pendigits,10,OneR,4,0.022,0.031,0.022,26.0,1.0,26.0,0.407,0.355,0.403,0.351
pendigits,10,OneR,5,0.022,0.039,0.022,24.0,1.0,24.0,0.403,0.402,0.398,0.397
pendigits,10,OneR,6,0.021,0.042,0.021,22.0,1.0,22.0,0.406,0.377,0.402,0.372
pendigits,10,OneR,7,0.02,0.022,0.02,21.0,1.0,21.0,0.402,0.403,0.397,0.398
pendigits,10,OneR,8,0.02,0.021,0.02,21.0,1.0,21.0,0.404,0.396,0.399,0.391
pendigits,10,OneR,9,0.02,0.021,0.02,24.0,1.0,24.0,0.404,0.391,0.399,0.386
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2,0,2.04,2.04,2.04,42.0,6.452,271.0,0.907,0.89,0.908,0.891
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2,1,2.002,2.002,2.002,43.0,6.465,278.0,0.877,0.86,0.878,0.86
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2,2,2.361,2.361,2.361,44.0,6.545,288.0,0.9,0.885,0.901,0.886
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2,3,1.219,1.219,1.219,43.0,6.279,270.0,0.905,0.908,0.906,0.908
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2,4,1.23,1.23,1.23,40.0,6.375,255.0,0.897,0.865,0.897,0.865
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2,5,0.906,0.906,0.906,45.0,6.022,271.0,0.911,0.906,0.911,0.906
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2,6,0.989,0.989,0.989,42.0,6.19,260.0,0.896,0.882,0.896,0.882
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2,7,1.193,1.193,1.193,43.0,6.07,261.0,0.9,0.886,0.901,0.886
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2,8,1.294,1.294,1.294,41.0,6.122,251.0,0.912,0.902,0.912,0.902
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2,9,1.659,1.659,1.659,43.0,6.349,273.0,0.903,0.882,0.904,0.882
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2_maxNbRules-10,0,6.792,6.792,6.792,99.0,6.374,631.0,0.938,0.918,0.939,0.918
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2_maxNbRules-10,1,7.18,7.18,7.18,100.0,6.43,643.0,0.941,0.932,0.941,0.932
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2_maxNbRules-10,2,5.883,5.883,5.883,99.0,6.354,629.0,0.942,0.934,0.942,0.934
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2_maxNbRules-10,3,3.517,3.517,3.517,100.0,6.38,638.0,0.941,0.935,0.941,0.935
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2_maxNbRules-10,4,3.863,3.863,3.863,95.0,6.389,607.0,0.944,0.925,0.944,0.925
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2_maxNbRules-10,5,3.064,3.064,3.064,99.0,6.525,646.0,0.944,0.925,0.944,0.925
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2_maxNbRules-10,6,3.382,3.382,3.382,100.0,6.47,647.0,0.938,0.923,0.938,0.923
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2_maxNbRules-10,7,3.443,3.443,3.443,100.0,6.51,651.0,0.943,0.934,0.943,0.935
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2_maxNbRules-10,8,3.684,3.684,3.684,100.0,6.5,650.0,0.943,0.938,0.943,0.938
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2_maxNbRules-10,9,3.601,3.601,3.601,100.0,6.36,636.0,0.941,0.93,0.941,0.93
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2_maxNbRules-100,0,37.957,37.957,37.957,628.0,6.003,3770.0,0.95,0.925,0.95,0.924
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2_maxNbRules-100,1,24.742,24.742,24.742,629.0,5.914,3720.0,0.957,0.946,0.958,0.946
pendigits,10,RuleKit_mincov-10perMinClass_measure-C2_maxNbRules-100,2,26.626,26.626,26.626,640.0,5.897,3774.0,0.953,0.935,0.953,0.935
